revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
20110324	-	2011-03-24	I	SPAC1B3.13		CDS	added	join(4951432..4951565,4951737..4954023)			
20110324	-	2011-03-24	I	SPAC1B3.13		CDS	removed	join(4951450..4951565,4951737..4954023)			
20110324	-	2011-03-24	I	SPAC1D4.01		CDS	added	639411..640175			
20110324	-	2011-03-24	I	SPAC1D4.01		CDS	removed	639318..640175			
20110324	-	2011-03-24	I	SPAC20H4.05c		CDS	added	complement(join(2119362..2119570,2119614..2119789,2119838..2119915,2119975..2120052,2120096..2120119,2120163..2120284))			
20110324	-	2011-03-24	I	SPAC20H4.05c		CDS	removed	complement(join(2119362..2119570,2119614..2119792,2119838..2119915,2119975..2120052,2120163..2120284))			
20110324	-	2011-03-24	I	SPAC212.06c		CDS	added	join(18072..18306,18349..18557)			
20110324	-	2011-03-24	I	SPAC212.06c		CDS	removed	join(18042..18306,18349..18557)			
20110324	-	2011-03-24	I	SPAC212.12		CDS	added	15855..16226			
20110324	-	2011-03-24	I	SPAC212.12		CDS	removed	15993..16226			
20110324	-	2011-03-24	I	SPAC222.16c	csn3	CDS	added	complement(join(979679..980026,980093..980239,980289..980378,980434..980532,980628..980774,980846..980898,980944..981076))			
20110324	-	2011-03-24	I	SPAC222.16c	csn3	CDS	removed	complement(join(979679..980026,980093..980239,980289..980378,980434..980532,980628..980774,980846..980898,980944..981064))			
20110324	-	2011-03-24	I	SPAC227.11c		CDS	added	complement(join(514552..515082,515222..515482,515534..515674))			
20110324	-	2011-03-24	I	SPAC227.11c		CDS	removed	complement(join(514552..515082,515222..515482,515534..515659))			
20110324	-	2011-03-24	I	SPAC22A12.13	mug84	CDS	added	1180254..1180841			
20110324	-	2011-03-24	I	SPAC22A12.13	mug84	CDS	removed	1180479..1180841			
20110324	-	2011-03-24	I	SPAC22E12.17c	glo3	CDS	added	complement(join(5053107..5054373,5054436..5054554,5054608..5054673))			
20110324	-	2011-03-24	I	SPAC22E12.17c	glo3	CDS	removed	complement(join(5053107..5054382,5054436..5054554,5054608..5054673))			
20110324	-	2011-03-24	I	SPAC22F3.11c	snu23	CDS	added	join(682874..683034,683102..683109,683160..683446)		PMID:21511999	gene structure updated
20110324	-	2011-03-24	I	SPAC22F3.11c	snu23	CDS	removed	join(682874..682994,682996..683109,683160..683446)		PMID:21511999	gene structure updated
20110324	-	2011-03-24	I	SPAC22G7.07c		CDS	added	complement(747143..748402)			
20110324	-	2011-03-24	I	SPAC22G7.07c		CDS	removed	complement(747143..748384)			
20110324	-	2011-03-24	I	SPAC22H10.02		CDS	added	join(2371752..2371809,2371877..2371965,2372103..2372372)			
20110324	-	2011-03-24	I	SPAC22H10.02		CDS	removed	join(2371692..2371809,2371877..2371965,2372103..2372372)			
20110324	-	2011-03-24	I	SPAC22H10.03c	kap114	CDS	added	complement(join(2373144..2373263,2373303..2373376,2373413..2373583,2373626..2373744,2373792..2373961,2374002..2376223,2376280..2376385))			
20110324	-	2011-03-24	I	SPAC22H10.03c	kap114	CDS	removed	complement(join(2373144..2373263,2373303..2373355,2373413..2373583,2373626..2373744,2373792..2373961,2374002..2376223,2376280..2376385))			
20110324	-	2011-03-24	I	SPAC23A1.18c	mrp51	CDS	added	complement(4112685..4113596)			
20110324	-	2011-03-24	I	SPAC23A1.18c	mrp51	CDS	removed	complement(4112685..4113560)			
20110324	-	2011-03-24	I	SPAC23C11.04c	pnk1	CDS	added	complement(join(2138064..2138210,2138267..2138409,2138449..2138844,2138898..2139438))			
20110324	-	2011-03-24	I	SPAC23C11.04c	pnk1	CDS	removed	complement(join(2138064..2138210,2138267..2138844,2138898..2139438))			
20110324	-	2011-03-24	I	SPAC23C4.17		CDS	added	join(1058395..1058415,1058465..1058514,1058623..1059777,1059838..1060104,1060143..1060670,1060709..1060745)			
20110324	-	2011-03-24	I	SPAC23C4.17		CDS	removed	join(1058395..1058415,1058465..1058514,1058623..1059777,1059838..1060104,1060143..1060674)			
20110324	-	2011-03-24	I	SPAC23D3.09	arp42	CDS	added	complement(join(4353826..4355096,4355173..4355176))			
20110324	-	2011-03-24	I	SPAC23D3.09	arp42	CDS	removed	complement(4353826..4355118)			
20110324	-	2011-03-24	I	SPAC23D3.16		CDS	added	join(4365700..4365734,4365789..4365844,4366009..4366163)			
20110324	-	2011-03-24	I	SPAC23D3.16		CDS	removed	join(4365700..4365734,4365789..4365852)			
20110324	-	2011-03-24	I	SPAC23D3.17		CDS	added	complement(join(4366509..4366563,4366611..4366693,4366770..4366868))			
20110324	-	2011-03-24	I	SPAC23D3.17		CDS	removed	complement(join(4366509..4366563,4366611..4366753))			
20110324	-	2011-03-24	I	SPAC23H4.17c	srb10	CDS	added	join(1576854..1577836,1577902..1578028)			
20110324	-	2011-03-24	I	SPAC23H4.17c	srb10	CDS	removed	1576854..1577912			
20110324	-	2011-03-24	I	SPAC24C9.06c		CDS	added	complement(join(3048409..3050745,3051375..3051407))			
20110324	-	2011-03-24	I	SPAC24C9.06c		CDS	removed	complement(3048409..3050745)			
20110324	-	2011-03-24	I	SPAC24C9.09		CDS	added	3063767..3065191			
20110324	-	2011-03-24	I	SPAC24C9.09		CDS	removed	3063770..3065191			
20110324	-	2011-03-24	I	SPAC25B8.06c		CDS	added	complement(join(4164278..4164599,4164657..4165774))			
20110324	-	2011-03-24	I	SPAC25B8.06c		CDS	removed	complement(join(4164278..4164599,4164657..4165699))			
20110324	-	2011-03-24	I	SPAC26F1.14c	aif1	CDS	added	5146165..5148000			
20110324	-	2011-03-24	I	SPAC26F1.14c	aif1	CDS	removed	5146273..5148000			
20110324	-	2011-03-24	I	SPAC26H5.12	rpo41	CDS	added	4147739..4151203			
20110324	-	2011-03-24	I	SPAC26H5.12	rpo41	CDS	removed	4147841..4151203			
20110324	-	2011-03-24	I	SPAC29B12.08		CDS	added	join(5428407..5428522,5429119..5431072)			
20110324	-	2011-03-24	I	SPAC29B12.08		CDS	removed	join(5429038..5429045,5429119..5431072)			
20110324	-	2011-03-24	I	SPAC29B12.14c		CDS	added	complement(5439849..5441621)			
20110324	-	2011-03-24	I	SPAC29B12.14c		CDS	removed	complement(5439849..5441594)			
20110324	-	2011-03-24	I	SPAC2C4.06c		CDS	added	complement(join(4269367..4270554,4270616..4270674,4270736..4270871))			
20110324	-	2011-03-24	I	SPAC2C4.06c		CDS	removed	complement(join(4269367..4270554,4270631..4270674,4270736..4270871))			
20110324	-	2011-03-24	I	SPAC2C4.12c		CDS	added	complement(4279873..4280970)			
20110324	-	2011-03-24	I	SPAC2C4.12c		CDS	removed	complement(4279873..4280958)			
20110324	-	2011-03-24	I	SPAC2F3.13c		CDS	added	complement(join(3947930..3948241,3948283..3948358,3948407..3948493,3948538..3948690,3948735..3949046,3949094..3949921,3949997..3950178))			
20110324	-	2011-03-24	I	SPAC2F3.13c		CDS	removed	complement(join(3949057..3949921,3949997..3950178))			
20110324	-	2011-03-24	I	SPAC2F3.18c		CDS	added	complement(join(3942299..3942364,3942506..3942669,3942775..3942802))			
20110324	-	2011-03-24	I	SPAC2F3.18c		CDS	removed	complement(join(3942299..3942364,3942506..3942730))			
20110324	-	2011-03-24	I	SPAC2G11.09		CDS	added	join(823739..823784,823894..826229)			
20110324	-	2011-03-24	I	SPAC2G11.09		CDS	removed	join(823755..823784,823869..826229)			
20110324	-	2011-03-24	I	SPAC31A2.05c	mis4	CDS	added	complement(join(391838..391915,391956..392612,392652..392787,392828..394611,394656..395123,395167..396502,396546..396741,396781..396889))			
20110324	-	2011-03-24	I	SPAC31A2.05c	mis4	CDS	removed	complement(join(391838..391915,391956..392612,392652..392787,392828..394611,394656..395123,395167..396502,396546..396741,396781..396877))			
20110324	-	2011-03-24	I	SPAC31A2.15c	dcc1	CDS	added	complement(join(418475..418720,418759..419220,419268..419502,419602..419732))			
20110324	-	2011-03-24	I	SPAC31A2.15c	dcc1	CDS	removed	complement(join(418537..419220,419268..419502,419602..419732))			
20110324	-	2011-03-24	I	SPAC31G5.15	psd3	CDS	added	join(3014466..3014555,3014595..3014663,3014720..3014947,3015007..3015472,3015515..3016560,3016601..3016775,3016826..3016967,3017011..3017698)			
20110324	-	2011-03-24	I	SPAC31G5.15	psd3	CDS	removed	join(3014466..3014663,3014720..3014947,3015007..3015472,3015515..3016560,3016601..3016775,3016826..3016967,3017011..3017698)			
20110324	-	2011-03-24	I	SPAC323.01c	pos5	CDS	added	complement(join(3907586..3908550,3908600..3908795))			
20110324	-	2011-03-24	I	SPAC323.01c	pos5	CDS	removed	complement(join(3907586..3908550,3908675..3908795))			
20110324	-	2011-03-24	I	SPAC323.06c	uba5	CDS	added	complement(join(3915615..3915698,3915746..3915821,3915865..3916072,3916108..3916298,3916340..3916527,3916569..3916873,3916913..3917102,3917140..3917303,3917347..3917459,3917497..3917531))			
20110324	-	2011-03-24	I	SPAC323.06c	uba5	CDS	removed	complement(join(3915615..3915698,3915746..3915821,3915865..3916021,3916108..3916298,3916340..3916527,3916569..3916873,3916913..3917102,3917140..3917303,3917347..3917459,3917497..3917531))			
20110324	-	2011-03-24	I	SPAC328.05		CDS	added	join(3484678..3484698,3484736..3485065,3485241..3485342,3485382..3485483,3485582..3485974,3486056..3486502)			
20110324	-	2011-03-24	I	SPAC328.05		CDS	removed	join(3484695..3484698,3484752..3485065,3485241..3485342,3485382..3485528,3485582..3485974,3486056..3486502)			
20110324	-	2011-03-24	I	SPAC343.08c	mrp17	CDS	added	complement(join(1653288..1653306,1653356..1653606,1653724..1653789))			
20110324	-	2011-03-24	I	SPAC343.08c	mrp17	CDS	removed	complement(join(1653288..1653306,1653356..1653606,1653724..1653783))			
20110324	-	2011-03-24	I	SPAC3A11.03		CDS	added	join(3466834..3467475,3467608..3467835)			
20110324	-	2011-03-24	I	SPAC3A11.03		CDS	removed	join(3466462..3466483,3466772..3467472,3467608..3467835)			
20110324	-	2011-03-24	I	SPAC3A11.04		CDS	added	complement(join(3465309..3465444,3465542..3466006,3466165..3466313))			
20110324	-	2011-03-24	I	SPAC3A11.04		CDS	removed	complement(join(3465309..3465444,3465542..3466006,3466165..3466274))			
20110324	-	2011-03-24	I	SPAC3C7.07c		CDS	added	complement(join(2077280..2077384,2077424..2077684,2077726..2077796,2077843..2078366,2078421..2078486,2078528..2078559,2078614..2078730))			
20110324	-	2011-03-24	I	SPAC3C7.07c		CDS	removed	complement(join(2077280..2077384,2077424..2077684,2077726..2077796,2077843..2078366,2078421..2078486,2078528..2078550,2078695..2078730))			
20110324	-	2011-03-24	I	SPAC3F10.11c	abc2	CDS	added	complement(2837268..2841704)			
20110324	-	2011-03-24	I	SPAC3F10.11c	abc2	CDS	removed	complement(2837268..2841659)			
20110324	-	2011-03-24	I	SPAC3G6.03c		CDS	added	complement(join(5383955..5384083,5384207..5384530,5384630..5384758,5385010..5385153))			
20110324	-	2011-03-24	I	SPAC3G6.03c		CDS	removed	complement(join(5383955..5384083,5384207..5384530,5384630..5384758,5385010..5385138))			
20110324	-	2011-03-24	I	SPAC3H5.08c		CDS	added	join(3425966..3426104,3426211..3428390,3428428..3428910)			
20110324	-	2011-03-24	I	SPAC3H5.08c		CDS	removed	join(3426306..3428390,3428428..3428910)			
20110324	-	2011-03-24	I	SPAC3H5.09c		CDS	added	3416722..3424821			
20110324	-	2011-03-24	I	SPAC3H5.09c		CDS	removed	3416764..3424821			
20110324	-	2011-03-24	I	SPAC458.04c	dil1	CDS	added	complement(join(4737605..4738147,4738189..4738283,4738330..4738554,4738597..4738740,4738779..4738854))			
20110324	-	2011-03-24	I	SPAC458.04c	dil1	CDS	removed	complement(join(4737605..4738147,4738189..4738283,4738330..4738740,4738779..4738854))			
20110324	-	2011-03-24	I	SPAC458.07	tfa1	CDS	added	join(4744584..4744690,4744733..4744828,4744870..4745011,4745140..4746099)			
20110324	-	2011-03-24	I	SPAC458.07	tfa1	CDS	removed	join(4744584..4744828,4744870..4745011,4745140..4746099)			
20110324	-	2011-03-24	I	SPAC4A8.10		CDS	added	join(2564279..2564306,2564471..2566800)			
20110324	-	2011-03-24	I	SPAC4A8.10		CDS	removed	2564629..2566800			
20110324	-	2011-03-24	I	SPAC4D7.02c		CDS	added	complement(join(5352606..5353425,5353557..5353672))			
20110324	-	2011-03-24	I	SPAC4D7.02c		CDS	removed	complement(join(5352606..5353449,5353557..5353672))			
20110324	-	2011-03-24	I	SPAC4D7.07c		CDS	added	complement(5361908..5363713)			
20110324	-	2011-03-24	I	SPAC4D7.07c		CDS	removed	complement(5361908..5363710)			
20110324	-	2011-03-24	I	SPAC4D7.09	tif223	CDS	added	join(5367548..5367696,5367821..5368091,5368218..5368659,5368701..5368843,5368915..5369286)			
20110324	-	2011-03-24	I	SPAC4D7.09	tif223	CDS	removed	join(5367548..5367696,5367821..5368091,5368188..5368659,5368701..5368843,5368915..5369286)			
20110324	-	2011-03-24	I	SPAC4F8.06		CDS	added	complement(2668334..2668822)			
20110324	-	2011-03-24	I	SPAC4F8.06		CDS	removed	complement(2668334..2668774)			
20110324	-	2011-03-24	I	SPAC4G9.20c		CDS	added	complement(join(2288689..2289546,2289948..2289986))			
20110324	-	2011-03-24	I	SPAC4G9.20c		CDS	removed	complement(join(2288689..2289546,2289647..2289697))			
20110324	-	2011-03-24	I	SPAC4H3.06		CDS	added	join(3837431..3837519,3837568..3837751,3837811..3837890,3837940..3838000)			
20110324	-	2011-03-24	I	SPAC4H3.06		CDS	removed	join(3837449..3837519,3837568..3837751,3837811..3837890,3837940..3838000)			
20110324	-	2011-03-24	I	SPAC4H3.07c		CDS	added	complement(join(3838713..3838770,3838837..3839056,3839106..3839157,3839282..3839380))			
20110324	-	2011-03-24	I	SPAC4H3.07c		CDS	removed	complement(join(3838713..3838770,3838837..3839056,3839106..3839157,3839195..3839380))			
20110324	-	2011-03-24	I	SPAC57A10.04	mug10	CDS	added	join(1370179..1370394,1370458..1371276)			
20110324	-	2011-03-24	I	SPAC57A10.04	mug10	CDS	removed	join(1370197..1370394,1370458..1371276)			
20110324	-	2011-03-24	I	SPAC630.14c	tup12	CDS	added	complement(join(374683..375830,376094..376446,376844..376931,376993..377200))			
20110324	-	2011-03-24	I	SPAC630.14c	tup12	CDS	removed	complement(join(374683..375830,376094..376446,376844..376931,376993..377164))			
20110324	-	2011-03-24	I	SPAC631.02		CDS	added	2107940..2110123			
20110324	-	2011-03-24	I	SPAC631.02		CDS	removed	join(2107470..2107515,2107860..2110123)			
20110324	-	2011-03-24	I	SPAC637.09		CDS	added	4555399..4557294			
20110324	-	2011-03-24	I	SPAC637.09		CDS	removed	4555423..4557294			
20110324	-	2011-03-24	I	SPAC664.02c	arp8	CDS	added	complement(join(1704981..1706291,1706359..1706568,1706691..1706879,1706928..1707105,1707150..1707250))			
20110324	-	2011-03-24	I	SPAC664.02c	arp8	CDS	removed	complement(join(1704981..1706291,1706359..1706568,1706691..1706879,1706928..1707080))			
20110324	-	2011-03-24	I	SPAC664.03		CDS	added	join(1708822..1708824,1708862..1710229)			
20110324	-	2011-03-24	I	SPAC664.03		CDS	removed	join(1708822..1708824,1708859..1710229)			
20110324	-	2011-03-24	I	SPAC688.03c		CDS	added	complement(join(3114616..3114973,3115103..3115326))			
20110324	-	2011-03-24	I	SPAC688.03c		CDS	removed	complement(join(3114616..3114973,3115103..3115317,3115401..3115442))			
20110324	-	2011-03-24	I	SPAC688.14	set13	CDS	added	join(3141463..3141603,3141652..3142329,3142396..3142667,3142719..3143034)			
20110324	-	2011-03-24	I	SPAC688.14	set13	CDS	removed	join(3141484..3141603,3141652..3142329,3142396..3142667,3142719..3143034)			
20110324	-	2011-03-24	I	SPAC6B12.07c		CDS	added	complement(2421791..2423203)			
20110324	-	2011-03-24	I	SPAC6B12.07c		CDS	removed	complement(2421791..2423161)			
20110324	-	2011-03-24	I	SPAC6C3.04	cit1	CDS	added	join(2327861..2327862,2328647..2330096)			
20110324	-	2011-03-24	I	SPAC6C3.04	cit1	CDS	removed	2328675..2330096			
20110324	-	2011-03-24	I	SPAC6G10.08	idp1	CDS	added	3231536..3232855			
20110324	-	2011-03-24	I	SPAC6G10.08	idp1	CDS	removed	3231599..3232855			
20110324	-	2011-03-24	I	SPAC6G9.03c	mug183	CDS	added	complement(join(3246488..3246912,3246957..3247580,3247626..3247707))			
20110324	-	2011-03-24	I	SPAC6G9.03c	mug183	CDS	removed	complement(join(3246488..3246912,3246957..3247590))			
20110324	-	2011-03-24	I	SPAC6G9.08	ubp6	CDS	added	3259701..3261107			
20110324	-	2011-03-24	I	SPAC6G9.08	ubp6	CDS	removed	3259704..3261107			
20110324	-	2011-03-24	I	SPAC750.01		CDS	added	5555791..5556768			
20110324	-	2011-03-24	I	SPAC750.01		CDS	removed	5555716..5556768			
20110324	-	2011-03-24	I	SPAC7D4.05		CDS	added	complement(join(2629373..2629819,2629909..2629985,2630021..2630183))			
20110324	-	2011-03-24	I	SPAC7D4.05		CDS	removed	complement(join(2629373..2629819,2629909..2629985,2630030..2630183))			
20110324	-	2011-03-24	I	SPAC806.04c		CDS	added	complement(join(241426..241537,241589..241709,241757..242815,242917..242941))			
20110324	-	2011-03-24	I	SPAC806.04c		CDS	removed	complement(join(241426..241537,241589..241693,241735..242815,242917..242941))			
20110324	-	2011-03-24	I	SPAC806.06c		CDS	added	complement(245304..246410)			
20110324	-	2011-03-24	I	SPAC806.06c		CDS	removed	complement(245304..246401)			
20110324	-	2011-03-24	I	SPAC806.08c	mod21	CDS	added	complement(join(248680..250549,250607..250770))			
20110324	-	2011-03-24	I	SPAC806.08c	mod21	CDS	removed	complement(248680..250536)			
20110324	-	2011-03-24	I	SPAC821.07c	moc3	CDS	added	complement(991752..993278)			
20110324	-	2011-03-24	I	SPAC821.07c	moc3	CDS	removed	complement(991752..993245)			
20110324	-	2011-03-24	I	SPAC823.09c		CDS	added	complement(join(2594633..2594734,2594792..2594913,2594966..2595693,2595734..2595819))			
20110324	-	2011-03-24	I	SPAC823.09c		CDS	removed	complement(join(2594777..2594913,2594966..2595693,2595734..2595819))			
20110324	-	2011-03-24	I	SPAC869.11	cat1	CDS	added	complement(5489385..5491148)			
20110324	-	2011-03-24	I	SPAC869.11	cat1	CDS	removed	complement(5489385..5491127)			
20110324	-	2011-03-24	I	SPAC8C9.11		CDS	added	join(3659132..3659191,3659271..3659420,3659527..3659571)			
20110324	-	2011-03-24	I	SPAC8C9.11		CDS	removed	join(3659132..3659191,3659271..3659453)			
20110324	-	2011-03-24	I	SPAC9.12c	atp12	CDS	added	complement(join(1487131..1487237,1487287..1488055))			
20110324	-	2011-03-24	I	SPAC9.12c	atp12	CDS	removed	complement(join(1487131..1487225,1487287..1488055))			
20110324	-	2011-03-24	I	SPAC959.05c		CDS	added	complement(join(3395685..3397327,3397383..3397638))			
20110324	-	2011-03-24	I	SPAC959.05c		CDS	removed	complement(join(3395685..3397327,3397383..3397579,3397681..3397852,3398029..3398701))			
20110324	-	2011-03-24	I	SPAC959.09c	apc5	CDS	added	complement(join(3401279..3401424,3401471..3401771,3401818..3401913,3401961..3402087,3402138..3402905,3402956..3403049,3403136..3403195,3403240..3403576,3403625..3403729,3403791..3403991))			
20110324	-	2011-03-24	I	SPAC959.09c	apc5	CDS	removed	complement(join(3401279..3401424,3401471..3401771,3401818..3401913,3401961..3402087,3402138..3402905,3402956..3403049,3403136..3403195,3403240..3403576,3403625..3403729,3403791..3403970))			
20110324	-	2011-03-24	I	SPAC977.04		CDS	added	34349..34816			
20110324	-	2011-03-24	I	SPAC977.04		CDS	removed	34298..34816			
20110324	-	2011-03-24	I	SPACUNK4.17		CDS	added	complement(2873032..2874252)			
20110324	-	2011-03-24	I	SPACUNK4.17		CDS	removed	complement(2873032..2874249)			
20110324	-	2011-03-24	I	SPAP27G11.05c	vps41	CDS	added	complement(join(1615930..1616168,1616214..1618127,1618191..1618349,1618391..1618532,1618583..1618744))			
20110324	-	2011-03-24	I	SPAP27G11.05c	vps41	CDS	removed	complement(join(1615930..1618127,1618191..1618349,1618391..1618532,1618583..1618744))			
20110324	-	2011-03-24	I	SPAPB17E12.06		CDS	added	join(1276673..1276846,1276937..1276986,1277041..1277108,1277169..1277270,1277313..1277419,1277458..1277751)			
20110324	-	2011-03-24	I	SPAPB17E12.06		CDS	removed	join(1276673..1276850,1276937..1277021,1277023..1277108,1277169..1277270,1277313..1277419,1277458..1277751)			
20110324	-	2011-03-24	I	SPAPB18E9.02c	ppk18	CDS	added	complement(join(3976370..3980195,3980559..3980689))			
20110324	-	2011-03-24	I	SPAPB18E9.02c	ppk18	CDS	removed	complement(join(3976370..3980189,3980559..3980689))			
20110324	-	2011-03-24	I	SPAPB1A10.05		CDS	added	1867135..1868019			
20110324	-	2011-03-24	I	SPAPB1A10.05		CDS	removed	1867162..1868019			
20110324	-	2011-03-24	I	SPAPB1A10.08		CDS	added	join(1876259..1876886,1876959..1877581)			
20110324	-	2011-03-24	I	SPAPB1A10.08		CDS	removed	join(1876271..1876886,1876959..1877581)			
20110324	-	2011-03-24	I	SPAPB1A10.15	arv1	CDS	added	join(1892554..1892640,1892926..1893060,1893116..1893694)			
20110324	-	2011-03-24	I	SPAPB1A10.15	arv1	CDS	removed	join(1892554..1892640,1892926..1893060,1893098..1893694)			
