Date	Systematic ID	Primary name	Before / After change	Coordinates	Comment	Reference
2011-03-24	SPBC16C6.03c		before	II:complement(4332698..4333123)		
2011-03-24	SPBC16D10.04c	dna2	after	II:complement(join(3592359..3592685,3592733..3593447,3593496..3596289,3596335..3596692))		
2011-03-24	SPBC16D10.04c	dna2	before	II:complement(join(3592359..3592685,3592733..3593447,3593496..3596292,3596335..3596692))		
2011-03-24	SPBC16E9.19		after	II:join(1921511..1921633,1921865..1922173)		
2011-03-24	SPBC16E9.19		before	II:1921868..1922173		
2011-03-24	SPBC1703.05		after	II:join(2924013..2924078,2924233..2925201)		
2011-03-24	SPBC1703.05		before	II:join(2924037..2924078,2924233..2925201)		
2011-03-24	SPBC1706.01	tea4	after	II:588729..591194		
2011-03-24	SPBC1706.01	tea4	before	II:588765..591194		
2011-03-24	SPBC1709.03		after	II:join(1102314..1102374,1102420..1103075,1103114..1103683)		
2011-03-24	SPBC1709.03		before	II:join(1102449..1103075,1103114..1103683)		
2011-03-24	SPBC1709.16c		after	II:complement(join(1130896..1131078,1131152..1131460,1131516..1131823,1131979..1132072))		
2011-03-24	SPBC1709.16c		before	II:complement(join(1130896..1131078,1131152..1131460,1131516..1131823,1131979..1132036))		
2011-03-24	SPBC1711.09c		after	II:complement(join(2150960..2151760,2151809..2151838))		
2011-03-24	SPBC1711.09c		before	II:complement(join(2150960..2151760,2151827..2151838))		
2011-03-24	SPBC1734.03		after	II:1064200..1066401		
2011-03-24	SPBC1734.03		before	II:1064341..1066401		
2011-03-24	SPBC1773.08c	omh4	after	II:complement(297771..299093)		
2011-03-24	SPBC1773.08c	omh4	before	II:complement(297771..298946)		
2011-03-24	SPBC1778.05c		after	II:complement(join(3105116..3105530,3105652..3105719))		
2011-03-24	SPBC1778.05c		before	II:complement(3105116..3105412)		
2011-03-24	SPBC1778.10c	ppk21	after	II:complement(join(3114461..3115394,3115445..3115615,3115679..3115788,3115843..3116079,3116183..3116386))		
2011-03-24	SPBC1778.10c	ppk21	before	II:complement(join(3114461..3115394,3115445..3115615,3115679..3115788,3115843..3116079,3116183..3116383))		
2011-03-24	SPBC17A3.03c		after	II:complement(join(1404360..1404567,1404619..1404695,1404757..1404842,1404974..1405466))		
2011-03-24	SPBC17A3.03c		before	II:complement(join(1404360..1404567,1404619..1404695,1404757..1404842,1404974..1405394))		
2011-03-24	SPBC17D1.07c		after	II:complement(join(3340725..3340899,3340986..3341441,3341488..3341950,3341992..3342226,3342272..3342470,3342510..3343408,3343452..3343659,3343704..3343918))		
2011-03-24	SPBC17D1.07c		before	II:complement(join(3340725..3340899,3340986..3341441,3341488..3341950,3341992..3342226,3342272..3343408,3343452..3343659,3343704..3343918))		
2011-03-24	SPBC18E5.12c	mas2	after	II:complement(2096528..2098036)		
2011-03-24	SPBC18E5.12c	mas2	before	II:complement(2096528..2098012)		
2011-03-24	SPBC18E5.14c		after	II:complement(2089944..2090327)		
2011-03-24	SPBC18E5.14c		before	II:complement(join(2089944..2090330,2090431..2090556,2090620..2090943))		
2011-03-24	SPBC18H10.09		after	II:join(1786332..1786414,1786478..1787607,1787643..1787917)		
2011-03-24	SPBC18H10.09		before	II:join(1786596..1787607,1787643..1787917)		
2011-03-24	SPBC18H10.10c	saf4	after	II:complement(join(1788047..1788436,1788492..1788740,1788786..1789046))		
2011-03-24	SPBC18H10.10c	saf4	before	II:complement(join(1788047..1788436,1788492..1788740,1788786..1789031))		
2011-03-24	SPBC18H10.19	atg14	after	II:join(1806262..1806498,1806729..1806899,1806964..1807980)		
2011-03-24	SPBC18H10.19	atg14	before	II:1807057..1807980		
2011-03-24	SPBC19C7.11		after	II:join(2843141..2843276,2843334..2843585,2843628..2844061,2844101..2845579)		
2011-03-24	SPBC19C7.11		before	II:2843141..2845579		
2011-03-24	SPBC21.03c		after	II:complement(join(3217985..3218424,3218467..3218491,3218641..3218651,3218704..3218947))		
2011-03-24	SPBC21.03c		before	II:complement(join(3217985..3218424,3218462..3218491,3218580..3218651,3218704..3218947))		
2011-03-24	SPBC211.01	rsm10	after	II:join(3870293..3870372,3870439..3871045)		
2011-03-24	SPBC211.01	rsm10	before	II:join(3870305..3870372,3870439..3871045)		
2011-03-24	SPBC215.06c		after	II:complement(join(4038119..4038639,4038731..4038752))		
2011-03-24	SPBC215.06c		before	II:complement(4038119..4038655)		
2011-03-24	SPBC215.12	cwf10	after	II:join(4052601..4052626,4052671..4053030,4053069..4053420,4053480..4055696)		
2011-03-24	SPBC215.12	cwf10	before	II:join(4052604..4052626,4052671..4053030,4053069..4053420,4053480..4055696)		
2011-03-24	SPBC21C3.03		after	II:join(3802197..3802829,3802885..3804330)		
2011-03-24	SPBC21C3.03		before	II:join(3802251..3802829,3802885..3804330)		
2011-03-24	SPBC21D10.11c	nfs1	after	II:2422760..2424265		
2011-03-24	SPBC21D10.11c	nfs1	before	II:2422769..2424265		
2011-03-24	SPBC25B2.07c	mug164	after	II:complement(2609038..2610591)		
2011-03-24	SPBC25B2.07c	mug164	before	II:complement(2609038..2610543)		
2011-03-24	SPBC25D12.06		after	II:3725370..3727127		
2011-03-24	SPBC25D12.06		before	II:3725430..3727127		
2011-03-24	SPBC27B12.01c	mmm1	after	II:complement(join(1321952..1322042,1322087..1322295,1322459..1323100))		
2011-03-24	SPBC27B12.01c	mmm1	before	II:complement(join(1321952..1322042,1322087..1322295,1322360..1323100))		
2011-03-24	SPBC27B12.02		after	II:1323731..1324069		
2011-03-24	SPBC27B12.02		before	II:1323740..1324069		
2011-03-24	SPBC27B12.05		after	II:join(1328794..1328838,1328891..1328999,1329082..1329415,1329458..1329555,1329597..1329717,1329765..1329984,1330039..1330467,1330515..1330607)		
2011-03-24	SPBC27B12.05		before	II:join(1329204..1329415,1329458..1329555,1329597..1329720,1329765..1329984,1330039..1330467,1330515..1330607)		
2011-03-24	SPBC29A10.04	psm1	after	II:join(2540743..2544408,2544455..2544475)		
2011-03-24	SPBC29A10.04	psm1	before	II:2540743..2544444		
2011-03-24	SPBC29A10.06c		after	II:complement(join(2547516..2547812,2547869..2548072,2548180..2548575))		
2011-03-24	SPBC29A10.06c		before	II:complement(join(2547516..2547812,2547869..2548072,2548180..2548566))		
2011-03-24	SPBC29A10.17		after	II:join(2573829..2573870,2573911..2573945,2573998..2574093,2574137..2574214,2574277..2574487)		
2011-03-24	SPBC29A10.17		before	II:join(2573866..2573903,2573998..2574093,2574137..2574214,2574277..2574487)		
2011-03-24	SPBC2A9.07c		after	II:complement(join(2959078..2959129,2959172..2959780,2959879..2959927,2960019..2960049))		
2011-03-24	SPBC2A9.07c		before	II:complement(2959078..2959902)		
2011-03-24	SPBC2A9.08c	sec22	after	II:complement(join(2961668..2961972,2962036..2962199,2962265..2962409,2962619..2962652))		
2011-03-24	SPBC2A9.08c	sec22	before	II:complement(join(2961668..2961972,2962036..2962199,2962265..2962409,2962517..2962532))		
2011-03-24	SPBC2F12.10		after	II:complement(1719551..1720477)		
2011-03-24	SPBC2F12.10		before	II:complement(1719551..1720663)		
2011-03-24	SPBC2G2.08	ade9	after	II:join(3448967..3449103,3449371..3452152)		
2011-03-24	SPBC2G2.08	ade9	before	II:join(3448976..3449103,3449371..3452152)		
2011-03-24	SPBC2G2.12	hrs1	after	II:3457165..3458856		
2011-03-24	SPBC2G2.12	hrs1	before	II:3457240..3458856		
2011-03-24	SPBC2G2.13c		after	II:complement(join(3458998..3459104,3459142..3459194,3459234..3459722,3459915..3460234))		
2011-03-24	SPBC2G2.13c		before	II:complement(join(3458998..3459104,3459142..3459194,3459234..3459722,3459837..3460234))		
2011-03-24	SPBC30D10.08	mgm101	after	II:complement(3084534..3085346)		
2011-03-24	SPBC30D10.08	mgm101	before	II:complement(3084534..3085337)		
2011-03-24	SPBC30D10.16	pha2	after	II:complement(join(3064223..3064932,3064978..3065032,3065178..3065231))		
2011-03-24	SPBC30D10.16	pha2	before	II:complement(join(3064223..3065032,3065178..3065231))		
2011-03-24	SPBC31E1.04	pep12	after	II:join(245718..246297,246428..246639)		
2011-03-24	SPBC31E1.04	pep12	before	II:join(245718..246297,246428..246585,246640..246855)		
2011-03-24	SPBC31F10.09c	nut2	after	II:complement(3765847..3766281)		
2011-03-24	SPBC31F10.09c	nut2	before	II:complement(3765847..3766263)		
2011-03-24	SPBC31F10.16		after	II:join(3785848..3785879,3785929..3786055,3786201..3787820,3787876..3788046)		
2011-03-24	SPBC31F10.16		before	II:join(3785848..3785879,3785929..3786055,3786111..3787820,3787876..3788046)		
2011-03-24	SPBC336.10c	tif512	after	II:complement(2758761..2759270)		
2011-03-24	SPBC336.10c	tif512	before	II:complement(2758761..2759234)		
2011-03-24	SPBC337.12		after	II:join(1052080..1052122,1052339..1052368,1052414..1053471)		
2011-03-24	SPBC337.12		before	II:join(1052080..1052122,1052339..1052368,1052411..1053471)		
2011-03-24	SPBC354.06	mrps16	after	II:join(555893..555969,556399..556579,556846..556878)		
2011-03-24	SPBC354.06	mrps16	before	II:join(555893..555969,556399..556612)		
2011-03-24	SPBC354.07c		after	II:complement(join(558335..559225,559273..559474,560003..560028,560151..560163,560231..560292))		
2011-03-24	SPBC354.07c		before	II:complement(join(558335..559225,559273..559474,559942..560028,560151..560163,560231..560246))		
2011-03-24	SPBC36B7.06c	mug20	after	II:complement(join(2392551..2392604,2392659..2392926,2392970..2393103))		
2011-03-24	SPBC36B7.06c	mug20	before	II:complement(join(2392551..2392926,2392970..2393103))		
2011-03-24	SPBC3E7.04c		after	II:complement(join(2662488..2662650,2662697..2662759,2662838..2663575,2663638..2663774,2663828..2663941,2664036..2664236,2664476..2664652))	pseudo->coding	pers. comm. Val Wood
2011-03-24	SPBC3E7.04c		before	II:complement(join(2662663..2662759,2662838..2663575,2663638..2663774,2663828..2663941,2664009..2664173))	pseudo->coding	pers. comm. Val Wood
2011-03-24	SPBC428.01c	nup107	after	II:complement(join(439274..441187,441229..441337,441392..441484,441541..441667,441718..441751,441793..441840,441916..442032))		
2011-03-24	SPBC428.01c	nup107	before	II:complement(join(439274..441187,441229..441337,441392..441484,441541..441667,441718..441751,441793..441840,441916..441975))		
2011-03-24	SPBC428.02c	eca39	after	II:complement(442631..443914)		
2011-03-24	SPBC428.02c	eca39	before	II:complement(442631..443773)		
2011-03-24	SPBC428.06c	rxt2	after	II:complement(join(451989..452416,452597..452705,452755..452879,452930..452964,453014..453039))		
2011-03-24	SPBC428.06c	rxt2	before	II:complement(join(451989..452416,452597..452705,452749..452879,452930..452964,453014..453039))		
2011-03-24	SPBC428.10		after	II:461024..463561		
2011-03-24	SPBC428.10		before	II:461306..463561		
2011-03-24	SPBC428.20c	alp6	after	II:complement(join(481076..481552,481606..483437,483478..483539,483579..483706))		
2011-03-24	SPBC428.20c	alp6	before	II:complement(join(481076..481552,481639..483437,483478..483539,483579..483706))		
2011-03-24	SPBC4F6.13c		after	II:complement(2714424..2716646)		
2011-03-24	SPBC4F6.13c		before	II:complement(2714424..2716634)		
2011-03-24	SPBC530.05		after	II:796583..798871		
2011-03-24	SPBC530.05		before	II:796640..798871		
2011-03-24	SPBC530.12c	pdf1	after	II:complement(821281..823149)		
2011-03-24	SPBC530.12c	pdf1	before	II:complement(821281..823092)		
2011-03-24	SPBC530.13	lsc1	after	II:join(824374..824534,824579..824660,824874..825011,825065..825188,825245..825747)		
2011-03-24	SPBC530.13	lsc1	before	II:join(824374..824534,824579..824660,824874..824999,825083..825188,825245..825747)		
2011-03-24	SPBC56F2.11	met6	after	II:complement(join(4089279..4089318,4089361..4090826))		
2011-03-24	SPBC56F2.11	met6	before	II:complement(4089357..4090826)		
2011-03-24	SPBC646.15c		after	II:complement(join(955201..955214,955257..955369,955435..955992,956037..956301,956344..956488))		
2011-03-24	SPBC646.15c		before	II:complement(join(955128..955210,955257..955369,955435..955992,956070..956301,956344..956488))		
2011-03-24	SPBC651.06	mug166	after	II:1247484..1248188		PMID:21270388
2011-03-24	SPBC651.06	mug166	before	II:join(1247484..1248086,1248158..1248241,1248381..1248481,1248692..1248921,1248991..1249073,1249135..1249617)		PMID:21270388
2011-03-24	SPBC660.08		after	II:join(209802..209825,209922..211172)		
2011-03-24	SPBC660.08		before	II:209985..211172		
2011-03-24	SPBC660.11	tcg1	after	II:join(215144..215355,215606..215807,215861..216496)		
2011-03-24	SPBC660.11	tcg1	before	II:join(215147..215355,215606..215807,215861..216496)		
2011-03-24	SPBC713.11c	pmp3	after	II:complement(join(887999..888142,888513..888542))		
2011-03-24	SPBC713.11c	pmp3	before	II:complement(887999..888151)		
2011-03-24	SPBC725.10		after	II:join(1224974..1225441,1225969..1225995)		
2011-03-24	SPBC725.10		before	II:1224974..1225462		
2011-03-24	SPBC776.05		after	II:join(3182005..3182184,3182236..3182507,3182584..3182653,3182692..3182816,3182860..3183120,3183169..3183368,3183418..3183521)		
2011-03-24	SPBC776.05		before	II:join(3182005..3182184,3182236..3182507,3182584..3182653,3182692..3182816,3182860..3183120,3183166..3183368,3183418..3183521)		
2011-03-24	SPBC776.06c		after	II:complement(join(3183676..3183771,3183827..3185602))		
2011-03-24	SPBC776.06c		before	II:complement(3183803..3185599)		
2011-03-24	SPBC776.14	plh1	after	II:join(3204448..3205431,3205477..3205546,3205601..3205628,3205673..3205700,3205749..3205832,3205872..3206111,3206153..3206299,3206345..3206551,3206601..3206668,3206717..3206759)		
2011-03-24	SPBC776.14	plh1	before	II:join(3204448..3205431,3205477..3205568,3205673..3205700,3205749..3205811,3205872..3206111,3206153..3206299,3206345..3206551,3206601..3206668,3206717..3206759)		
2011-03-24	SPBC776.17		after	II:join(3211353..3211701,3211750..3212117)		
2011-03-24	SPBC776.17		before	II:3211353..3212117		
2011-03-24	SPBC800.02	whi5	after	II:join(253148..253231,253310..253984)		
2011-03-24	SPBC800.02	whi5	before	II:join(253148..253231,253352..253984)		
2011-03-24	SPBC83.01	ucp8	after	II:join(1510581..1510730,1510881..1511004,1511050..1513235,1513334..1513363)		
2011-03-24	SPBC83.01	ucp8	before	II:join(1510581..1510730,1510881..1511004,1511050..1513430)		
2011-03-24	SPBC83.06c		after	II:complement(1520212..1520490)		
2011-03-24	SPBC83.06c		before	II:complement(1520212..1520391)		
2011-03-24	SPBC83.11		after	II:join(1529220..1529314,1529377..1530631)		
2011-03-24	SPBC83.11		before	II:join(1529291..1529340,1529377..1530631)		
2011-03-24	SPBC887.02		after	II:join(3541262..3541391,3541503..3543352,3543406..3543516)		
2011-03-24	SPBC887.02		before	II:join(3541262..3541391,3541503..3543376)		
2011-03-24	SPBC887.04c	lub1	after	II:complement(join(3546238..3548174,3548220..3548391,3548458..3548505))		
2011-03-24	SPBC887.04c	lub1	before	II:complement(join(3546238..3548159,3548220..3548391,3548458..3548505))		
2011-03-24	SPBC887.07	mrpl38	after	II:join(3551318..3551389,3551433..3551490,3551554..3551834)		
2011-03-24	SPBC887.07	mrpl38	before	II:join(3551348..3551389,3551433..3551490,3551554..3551834)		
2011-03-24	SPBC902.05c	idh2	after	II:complement(join(492162..492268,492319..493083,493238..493286,493334..493480,493584..493655))		
2011-03-24	SPBC902.05c	idh2	before	II:complement(join(492162..492268,492319..493083,493238..493286,493334..493477,493584..493655))		
2011-03-24	SPBC9B6.06	mrpl10	after	II:1822936..1823700		
2011-03-24	SPBC9B6.06	mrpl10	before	II:1823038..1823700		
2011-03-24	SPBP18G5.02		after	II:join(2401753..2402237,2402275..2403041,2403138..2403394)		
2011-03-24	SPBP18G5.02		before	II:join(2401753..2402237,2402275..2403394)		
2011-03-24	SPBP19A11.07c		after	II:complement(join(2868453..2868779,2868820..2868986,2869031..2869250,2869286..2869888,2869941..2870029,2870072..2870193,2870244..2870695,2870733..2870799,2870852..2870871))		
2011-03-24	SPBP19A11.07c		before	II:complement(join(2868453..2868779,2868820..2868986,2869031..2869250,2869322..2869888,2869941..2870029,2870072..2870193,2870244..2870695,2870733..2870799,2870852..2870871))		
2011-03-24	SPBP23A10.16	sdh4	after	II:2036100..2036579		
2011-03-24	SPBP23A10.16	sdh4	before	II:2036019..2036579		
2011-03-24	SPBP35G2.06c	nup131	after	II:complement(join(973049..974181,974223..974577,974617..975002,975044..975137,975172..976632))		
2011-03-24	SPBP35G2.06c	nup131	before	II:complement(join(973049..974181,974223..974577,974647..975002,975044..975137,975172..976632))		
2011-03-24	SPBP35G2.08c	air1	after	II:complement(join(979529..980152,980208..980309,980359..980580))		
2011-03-24	SPBP35G2.08c	air1	before	II:complement(join(979529..980152,980208..980309,980359..980574))		
2011-03-24	SPBP35G2.14		after	II:992872..996069		
2011-03-24	SPBP35G2.14		before	II:992887..996069		
2011-03-24	SPBP4H10.15		after	II:join(2903085..2905816,2905857..2905881)		
2011-03-24	SPBP4H10.15		before	II:join(2903103..2905816,2905857..2905881)		
2011-03-24	SPBP8B7.05c		after	II:complement(3641216..3642202)		
2011-03-24	SPBP8B7.05c		before	II:complement(3641216..3641950)		
2011-03-24	SPBP8B7.10c		after	II:complement(join(3650627..3651029,3651174..3651716,3651783..3651820))		
2011-03-24	SPBP8B7.10c		before	II:complement(join(3650627..3651086,3651174..3651716,3651783..3651820))		
2011-03-24	SPBPB21E7.02c		after	II:complement(join(60553..61107,61119..61205))	pseudo->coding	pers. comm. Val Wood
2011-03-24	SPBPB21E7.02c		before	II:complement(join(60553..61094,61286..61379))	pseudo->coding	pers. comm. Val Wood
2011-03-24	SPBPB2B2.05		after	II:4466754..4467515		
2011-03-24	SPBPB2B2.05		before	II:join(4466723..4466725,4466805..4467515)		
2011-03-24	SPCC1183.01	sec15	after	III:join(591852..591884,591925..592086,592134..592253,592353..592791,592832..594290,594342..594435)		
2011-03-24	SPCC1183.01	sec15	before	III:join(591852..591884,591925..592086,592134..592253,592353..592791,592832..594435)		
2011-03-24	SPCC1183.05c	lig4	after	III:complement(join(599520..599601,599654..600061,600101..600209,600247..600378,600416..600679,600728..601885,601940..602025,602065..602161,602227..602326,602367..602429,602517..602527,602572..602803))		
2011-03-24	SPCC1183.05c	lig4	before	III:complement(join(599310..599379,599654..600061,600101..600209,600247..600378,600416..600679,600728..601885,601940..602161,602227..602326,602367..602429,602558..602803))		
2011-03-24	SPCC1183.09c	pmp31	after	III:complement(join(613283..613305,613356..613564,613628..613725))		
2011-03-24	SPCC1183.09c	pmp31	before	III:complement(join(613345..613564,613628..613725))		
2011-03-24	SPCC1235.03		after	III:join(179039..179065,179105..180586)		
2011-03-24	SPCC1235.03		before	III:179387..180586		
2011-03-24	SPCC1235.10c	sec6	after	III:complement(join(196809..198830,198905..198970,199029..199133,199196..199223,199279..199316))		
2011-03-24	SPCC1235.10c	sec6	before	III:complement(join(196809..198830,199029..199133,199196..199223,199279..199316))		
